Date,TAI,TAI_1,TAI_2,TAI_3,TAI_4,CFM SMOOTHBYFILTER,O2,TAO,TAO_R1,TAO_R2,TAO_R3,TAO_R4,STATIC,TWI,TWO,GPM
17:09:43 03-09-2025,109.692405700684,109.857246398926,0,0,0,361.88525390625,9.60784149169922,109.637466430664,0,0,0,0,4.5682258605957,32,32,0
17:10:13 03-09-2025,109.692405700684,109.692405700684,0,0,0,359.621826171875,9.63073539733887,109.637466430664,0,0,0,0,4.57509326934814,32,32,0
17:10:43 03-09-2025,109.417686462402,109.417686462402,0,0,0,372.753356933594,9.64599800109863,109.417686462402,0,0,0,0,4.56593704223633,32,32,0
17:11:13 03-09-2025,109.088012695313,109.088012695313,0,0,0,366.575622558594,9.66889190673828,109.472625732422,0,0,0,0,4.61400604248047,32,32,0
17:11:43 03-09-2025,109.25284576416,109.25284576416,0,0,0,375.635711669922,9.66889190673828,109.197898864746,0,0,0,0,4.56593704223633,32,32,0
17:12:13 03-09-2025,121.615493774414,0,0,0,121.615493774414,360.0185546875,10.0046691894531,120.022094726563,0,0,0,0,5.5204496383667,32,32,0
17:12:43 03-09-2025,125.131988525391,0,0,0,125.131988525391,350.150543212891,10.5541229248047,125.131988525391,0,0,0,0,5.36937618255615,32,32,0
17:13:13 03-09-2025,126.670440673828,0,0,0,126.670440673828,358.075073242188,10.9585819244385,127.659454345703,0,0,0,0,5.29612827301025,32,32,0
17:13:44 03-09-2025,128.703414916992,0,0,0,128.703414916992,342.480712890625,11.3630409240723,129.142974853516,0,0,0,0,5.30299472808838,32,32,0
17:14:14 03-09-2025,128.923187255859,0,0,0,128.923187255859,349.130554199219,11.7369747161865,129.967147827148,0,0,0,0,5.44262409210205,32,32,0
17:14:44 03-09-2025,129.19792175293,0,0,0,129.19792175293,351.979431152344,12.16432762146,130.406707763672,0,0,0,0,5.3739538192749,32,32,0
17:15:14 03-09-2025,130.296813964844,0,0,0,130.296813964844,341.88623046875,12.5458927154541,131.121002197266,0,0,0,0,5.47466945648193,32,32,0
17:15:44 03-09-2025,130.461654663086,0,0,0,130.461654663086,350.992218017578,12.942720413208,131.505615234375,0,0,0,0,5.44262409210205,32,32,0
17:16:14 03-09-2025,131.450668334961,0,0,0,131.395721435547,345.150054931641,13.270866394043,132.055068969727,0,0,0,0,5.44949054718018,32,32,0
17:16:44 03-09-2025,130.626495361328,0,0,0,130.626495361328,332.400238037109,13.5990104675293,132.49462890625,0,0,0,0,5.43117904663086,32,32,0
17:17:14 03-09-2025,131.121002197266,0,0,0,131.121002197266,356.079742431641,13.8584747314453,132.549575805664,0,0,0,0,5.48840427398682,32,32,0
17:17:44 03-09-2025,131.121002197266,0,0,0,131.121002197266,351.714202880859,14.0950450897217,133.099014282227,0,0,0,0,5.50213813781738,32,32,0
17:18:14 03-09-2025,131.560562133789,0,0,0,131.560562133789,349.336883544922,14.3010902404785,133.318801879883,0,0,0,0,5.2389030456543,32,32,0
17:18:44 03-09-2025,132.384735107422,0,0,0,132.384735107422,343.311614990234,14.4537162780762,133.483642578125,0,0,0,0,5.2595043182373,32,32,0
17:19:14 03-09-2025,132.49462890625,0,0,0,132.49462890625,370.415985107422,14.5758171081543,133.703414916992,0,0,0,0,5.22516918182373,32,32,0
17:19:44 03-09-2025,132.549575805664,0,0,0,132.549575805664,339.041198730469,14.6826553344727,134.307815551758,0,0,0,0,5.25721454620361,32,32,0
17:20:14 03-09-2025,132.439682006836,0,0,0,132.439682006836,343.654602050781,14.8047561645508,134.252868652344,0,0,0,0,5.20914554595947,32,32,0
17:20:44 03-09-2025,132.824295043945,0,0,0,132.824295043945,348.607177734375,14.8887004852295,134.47265625,0,0,0,0,5.28697204589844,32,32,0
17:21:14 03-09-2025,133.593521118164,0,0,0,133.593521118164,348.602752685547,14.987907409668,134.802322387695,0,0,0,0,5.21830177307129,32,32,0
17:21:44 03-09-2025,133.263854980469,0,0,0,133.263854980469,354.987274169922,15.0718517303467,134.747375488281,0,0,0,0,5.1748104095459,32,32,0
17:22:14 03-09-2025,133.81330871582,0,0,0,133.81330871582,340.097839355469,15.1329021453857,134.967147827148,0,0,0,0,5.25721454620361,32,32,0
17:22:44 03-09-2025,133.373748779297,0,0,0,133.373748779297,332.283782958984,15.1863212585449,135.241882324219,0,0,0,0,5.19312286376953,32,32,0
17:23:14 03-09-2025,133.538589477539,0,0,0,133.538589477539,348.061553955078,15.2015838623047,135.296829223633,0,0,0,0,5.24348068237305,32,32,0
17:23:44 03-09-2025,133.923202514648,0,0,0,133.923202514648,358.685882568359,15.2855281829834,135.351776123047,0,0,0,0,5.25492572784424,32,32,0
17:24:14 03-09-2025,134.252868652344,0,0,0,134.252868652344,348.221984863281,15.3542098999023,135.5166015625,0,0,0,0,5.2068567276001,32,32,0
17:24:44 03-09-2025,128.868255615234,0,0,128.868255615234,0,468.820556640625,3.61727046966553,129.472640991211,0,0,0,0,7.73162364959717,32,32,0
17:25:14 03-09-2025,131.725387573242,0,0,131.725387573242,0,440.586151123047,5.58614635467529,131.560562133789,0,0,0,0,7.5507926940918,32,32,0
17:25:44 03-09-2025,132.714401245117,0,0,132.714401245117,0,456.049987792969,7.05135631561279,132.934188842773,0,0,0,0,7.56223773956299,32,32,0
17:26:14 03-09-2025,133.81330871582,0,0,133.81330871582,0,425.461395263672,8.02816200256348,133.758361816406,0,0,0,0,7.4775447845459,32,32,0
17:26:44 03-09-2025,134.088027954102,0,0,134.088027954102,0,431.184448242188,8.71497917175293,134.19792175293,0,0,0,0,7.46838855743408,32,32,0
17:27:14 03-09-2025,134.582534790039,0,0,134.582534790039,0,439.549621582031,9.24917030334473,134.857269287109,0,0,0,0,7.46838855743408,32,32,0
17:27:44 03-09-2025,134.637481689453,0,0,134.637481689453,0,406.126007080078,9.65362930297852,134.747375488281,0,0,0,0,7.46152210235596,32,32,0
17:28:14 03-09-2025,134.857269287109,0,0,134.857269287109,0,439.481414794922,10.0275630950928,135.022094726563,0,0,0,0,7.49356746673584,32,32,0
17:28:44 03-09-2025,134.912216186523,0,0,134.912216186523,0,431.618347167969,10.3786029815674,135.186935424805,0,0,0,0,7.45923328399658,32,32,0
17:29:14 03-09-2025,135.131988525391,0,0,135.131988525391,0,432.006378173828,10.660961151123,135.461654663086,0,0,0,0,7.41574192047119,32,32,0
17:29:45 03-09-2025,135.571548461914,0,0,135.571548461914,0,476.384857177734,10.9280567169189,135.681442260742,135.626495361328,0,0,0,7.5187463760376,32,32,0
17:30:15 03-09-2025,135.406707763672,0,0,135.406707763672,0,364.35693359375,11.1722583770752,135.626495361328,135.626495361328,0,0,0,7.55308151245117,32,32,0
17:30:45 03-09-2025,135.681442260742,0,0,135.681442260742,0,324.942687988281,11.3401470184326,135.956161499023,135.901214599609,0,0,0,7.57368278503418,32,32,0
17:31:15 03-09-2025,135.461654663086,0,0,135.461654663086,0,326.276550292969,11.5309295654297,136.011108398438,136.011108398438,0,0,0,7.49356746673584,32,32,0
17:31:45 03-09-2025,135.681442260742,0,0,135.681442260742,0,314.984100341797,11.6606616973877,136.121002197266,136.066055297852,0,0,0,7.56223773956299,32,32,0
17:32:15 03-09-2025,136.230895996094,0,0,136.230895996094,0,325.998107910156,11.7903938293457,136.121002197266,136.121002197266,0,0,0,7.54392623901367,32,32,0
17:32:45 03-09-2025,136.230895996094,0,0,136.230895996094,0,364.288879394531,11.9124946594238,136.340774536133,136.340774536133,0,0,0,7.56910514831543,32,32,0
17:33:15 03-09-2025,135.681442260742,0,0,135.681442260742,0,413.516082763672,12.0193328857422,136.17594909668,136.17594909668,0,0,0,7.55308151245117,32,32,0
17:33:45 03-09-2025,136.615509033203,0,0,136.615509033203,0,214.052856445313,12.1261711120605,136.615509033203,136.615509033203,0,0,0,7.54850387573242,32,32,0
17:34:15 03-09-2025,136.395721435547,0,0,136.285842895508,0,465.408050537109,12.225378036499,136.450668334961,136.505615234375,0,0,0,7.62861919403076,32,32,0
17:34:45 03-09-2025,135.901214599609,0,0,135.901214599609,0,397.498474121094,12.3169536590576,136.340774536133,136.395721435547,0,0,0,7.53934764862061,32,32,0
17:35:15 03-09-2025,136.340774536133,0,0,136.340774536133,0,281.294891357422,12.3932666778564,136.505615234375,136.505615234375,0,0,0,7.54392623901367,32,32,0
17:35:45 03-09-2025,136.121002197266,0,0,136.121002197266,0,384.413665771484,12.4543170928955,136.505615234375,136.505615234375,0,0,0,7.56452655792236,32,32,0
17:36:15 03-09-2025,136.505615234375,0,0,136.560562133789,0,348.685577392578,12.5306301116943,136.615509033203,136.725402832031,0,0,0,7.52103614807129,32,32,0
17:36:45 03-09-2025,136.725402832031,0,0,136.725402832031,0,277.606628417969,12.5840492248535,136.725402832031,136.725402832031,0,0,0,7.582839012146,32,32,0
17:37:15 03-09-2025,136.285842895508,0,0,136.285842895508,0,350.465545654297,12.6527309417725,136.505615234375,136.505615234375,0,0,0,7.52561378479004,32,32,0
17:37:45 03-09-2025,136.505615234375,0,0,136.505615234375,0,448.330291748047,12.6908874511719,136.505615234375,136.505615234375,0,0,0,7.5507926940918,32,32,0
17:38:15 03-09-2025,136.395721435547,0,0,136.450668334961,0,304.187469482422,12.7443065643311,136.670455932617,136.670455932617,0,0,0,7.5713939666748,32,32,0
17:38:45 03-09-2025,136.230895996094,0,0,136.285842895508,0,367.362915039063,12.7977256774902,136.450668334961,136.450668334961,0,0,0,7.53248119354248,32,32,0
17:39:15 03-09-2025,136.505615234375,0,0,136.505615234375,0,277.423400878906,12.8358821868896,136.615509033203,136.615509033203,0,0,0,7.5507926940918,32,32,0
17:39:45 03-09-2025,123.868240356445,0,123.868240356445,0,0,612.995422363281,13.1869220733643,124.527587890625,0,0,0,0,7.70186710357666,32,32,0
17:40:15 03-09-2025,107.384712219238,0,107.329772949219,0,0,485.655883789063,6.46374607086182,107.494606018066,0,0,0,0,8.03835010528564,32,32,0
17:40:45 03-09-2025,106.28581237793,0,106.28581237793,0,0,490.254791259766,7.36423969268799,107.384712219238,0,0,0,0,8.10244178771973,32,32,0
17:41:15 03-09-2025,108.538558959961,0,108.538558959961,0,0,497.12158203125,8.33341407775879,109.362739562988,0,0,0,0,7.95594596862793,32,32,0
17:41:45 03-09-2025,110.131965637207,0,110.131965637207,0,0,494.820251464844,9.13470077514648,111.120979309082,0,0,0,0,7.95365715026855,32,32,0
17:42:15 03-09-2025,111.285820007324,0,111.285820007324,0,0,496.783203125,9.78336143493652,112.659446716309,0,0,0,0,7.87354183197021,32,32,0
17:42:45 03-09-2025,113.868232727051,0,113.868232727051,0,0,491.872711181641,10.271764755249,114.692413330078,0,0,0,0,7.95594596862793,32,32,0
17:43:15 03-09-2025,115.791320800781,0,115.791320800781,0,0,503.320587158203,10.660961151123,116.450653076172,0,0,0,0,7.91016578674316,32,32,0
17:43:45 03-09-2025,117.934173583984,0,117.934173583984,0,0,462.184936523438,10.9127941131592,118.53857421875,0,0,0,0,7.80945014953613,32,32,0
17:44:15 03-09-2025,120.351760864258,0,120.351760864258,0,0,479.971710205078,11.1264705657959,120.461654663086,0,0,0,0,7.81402778625488,32,32,0
17:44:45 03-09-2025,121.340774536133,0,121.340774536133,0,0,480.765441894531,11.248571395874,122.055053710938,0,0,0,0,7.73162364959717,32,32,0
17:45:15 03-09-2025,123.263854980469,0,123.263854980469,0,0,496.828704833984,11.3401470184326,123.813293457031,0,0,0,0,7.66066455841064,32,32,0
17:45:45 03-09-2025,124.85725402832,0,125.24186706543,0,0,479.147277832031,11.4240913391113,125.461654663086,0,0,0,0,7.65837574005127,32,32,0
17:46:15 03-09-2025,126.230880737305,0,126.505615234375,0,0,461.737152099609,11.4622478485107,126.780334472656,0,0,0,0,7.57826042175293,32,32,0
17:46:45 03-09-2025,127.494613647461,0,127.494613647461,0,0,458.123474121094,11.5004043579102,128.153961181641,0,0,0,0,7.56681537628174,32,32,0
17:47:15 03-09-2025,129.747375488281,0,129.747375488281,0,0,450.944946289063,11.5232982635498,129.417694091797,0,0,0,0,7.53019142150879,32,32,0
17:47:45 03-09-2025,130.131988525391,0,130.131988525391,0,0,455.424407958984,11.5538234710693,130.351760864258,0,0,0,0,7.52332496643066,32,32,0
17:48:15 03-09-2025,131.066055297852,0,131.066055297852,0,0,484.974700927734,11.5614547729492,131.340774536133,0,0,0,0,7.49585723876953,32,32,0
17:48:46 03-09-2025,131.670455932617,0,131.670455932617,0,0,445.391448974609,11.5690860748291,132.000122070313,0,0,0,0,7.48670101165771,32,32,0
17:49:16 03-09-2025,132.879241943359,0,132.879241943359,0,0,456.517822265625,11.5614547729492,133.044082641602,0,0,0,0,7.41574192047119,32,32,0
17:49:46 03-09-2025,133.099014282227,0,133.208908081055,0,0,450.330657958984,11.5614547729492,133.758361816406,0,0,0,0,7.41345310211182,32,32,0
17:50:16 03-09-2025,133.703414916992,0,133.703414916992,0,0,468.152923583984,11.576717376709,134.252868652344,0,0,0,0,7.42260837554932,32,32,0
17:50:46 03-09-2025,134.19792175293,0,134.033081054688,0,0,456.708221435547,11.5614547729492,134.637481689453,0,0,0,0,7.42947578430176,32,32,0
17:51:16 03-09-2025,135.131988525391,0,135.131988525391,0,0,453.215118408203,11.5690860748291,135.406707763672,0,0,0,0,7.39514064788818,32,32,0
17:51:46 03-09-2025,135.186935424805,0,135.186935424805,0,0,467.540557861328,11.576717376709,135.736389160156,0,0,0,0,7.38140678405762,32,32,0
17:52:16 03-09-2025,135.846282958984,0,135.846282958984,0,0,466.310211181641,11.5843486785889,136.340774536133,0,0,0,0,7.32418155670166,32,32,0
17:52:46 03-09-2025,136.066055297852,0,136.066055297852,0,0,462.140655517578,11.576717376709,136.505615234375,0,0,0,0,7.34020519256592,32,32,0
17:53:16 03-09-2025,136.285842895508,0,136.230895996094,0,0,429.530303955078,11.576717376709,136.780349731445,0,0,0,0,7.28297996520996,32,32,0
17:53:46 03-09-2025,137.000122070313,0,137.000122070313,0,0,444.299621582031,11.576717376709,137.384735107422,0,0,0,0,7.32189273834229,32,32,0
17:54:16 03-09-2025,137.384735107422,0,137.384735107422,0,0,439.751739501953,11.5690860748291,137.659469604492,0,0,0,0,7.32418155670166,32,32,0
17:54:46 03-09-2025,137.274841308594,0,137.274841308594,0,0,447.747528076172,11.5690860748291,137.824295043945,0,0,0,0,7.36080551147461,32,32,0
17:55:16 03-09-2025,137.934188842773,0,137.934188842773,0,0,441.118743896484,11.5614547729492,138.099029541016,0,0,0,0,7.22346591949463,32,32,0
17:55:46 03-09-2025,138.044082641602,0,138.044082641602,0,0,455.944305419922,11.5614547729492,138.15397644043,0,0,0,0,7.24177742004395,32,32,0
17:56:16 03-09-2025,137.989135742188,0,137.989135742188,0,0,462.020874023438,11.5690860748291,138.373748779297,0,0,0,0,7.28297996520996,32,32,0
17:56:46 03-09-2025,138.099029541016,0,138.099029541016,0,0,464.955718994141,11.5690860748291,138.538589477539,0,0,0,0,7.28755760192871,32,32,0
17:57:16 03-09-2025,138.758361816406,0,138.758361816406,0,0,448.508178710938,11.5614547729492,138.81330871582,0,0,0,0,7.33333778381348,32,32,0
17:57:46 03-09-2025,138.81330871582,0,138.81330871582,0,0,464.0791015625,11.576717376709,138.868255615234,0,0,0,0,7.23948860168457,32,32,0
17:58:16 03-09-2025,138.538589477539,0,138.538589477539,0,0,443.305114746094,11.5843486785889,138.978149414063,0,0,0,0,7.27153491973877,32,32,0
17:58:46 03-09-2025,138.373748779297,0,138.373748779297,0,0,457.404479980469,11.5690860748291,139.142974853516,0,0,0,0,7.26466751098633,32,32,0
17:59:16 03-09-2025,139.033096313477,0,139.033096313477,0,0,457.574340820313,11.5614547729492,139.142974853516,0,0,0,0,7.29671382904053,32,32,0
17:59:46 03-09-2025,138.593536376953,0,138.593536376953,0,0,459.241912841797,11.5614547729492,139.362762451172,0,0,0,0,7.29671382904053,32,32,0
18:00:16 03-09-2025,138.923202514648,0,138.923202514648,0,0,419.505523681641,11.5538234710693,139.362762451172,0,0,0,0,7.22117710113525,32,32,0
18:00:46 03-09-2025,139.19792175293,0,139.19792175293,0,0,425.673492431641,11.5538234710693,139.582550048828,0,0,0,0,7.31273651123047,32,32,0
18:01:16 03-09-2025,138.923202514648,0,138.923202514648,0,0,436.960266113281,11.5461921691895,139.692428588867,0,0,0,0,7.2990026473999,32,32,0
18:01:46 03-09-2025,139.362762451172,0,139.362762451172,0,0,482.531127929688,11.5461921691895,139.857269287109,0,0,0,0,7.22346591949463,32,32,0
18:02:16 03-09-2025,138.978149414063,0,138.978149414063,0,0,441.903106689453,11.4927730560303,139.802322387695,0,0,0,0,7.2371997833252,32,32,0
18:02:46 03-09-2025,139.142974853516,0,139.19792175293,0,0,464.998565673828,11.5309295654297,139.802322387695,0,0,0,0,7.19828701019287,32,32,0
18:03:16 03-09-2025,139.47265625,0,139.47265625,0,0,427.080383300781,11.5232982635498,140.131988525391,0,0,0,0,7.25093364715576,32,32,0
18:03:47 03-09-2025,139.747375488281,0,139.747375488281,0,0,457.775085449219,11.5385608673096,140.131988525391,0,0,0,0,7.24864482879639,32,32,0
18:04:17 03-09-2025,140.077041625977,0,139.692428588867,0,0,448.227722167969,11.5309295654297,140.131988525391,0,0,0,0,7.25551223754883,32,32,0
18:04:47 03-09-2025,139.692428588867,0,139.692428588867,0,0,450.217803955078,11.5232982635498,140.186935424805,0,0,0,0,7.20286464691162,32,32,0
18:05:17 03-09-2025,139.967163085938,0,139.967163085938,0,0,470.249267578125,11.5461921691895,140.351776123047,0,0,0,0,7.23948860168457,32,32,0
18:05:47 03-09-2025,139.802322387695,0,139.802322387695,0,0,441.542663574219,11.5385608673096,140.131988525391,0,0,0,0,7.17081928253174,32,32,0
18:06:17 03-09-2025,139.47265625,0,139.47265625,0,0,464.442962646484,11.5461921691895,140.186935424805,0,0,0,0,7.22346591949463,32,32,0
18:06:47 03-09-2025,140.077041625977,0,140.077041625977,0,0,483.33056640625,11.5309295654297,140.351776123047,0,0,0,0,7.23948860168457,32,32,0
18:07:17 03-09-2025,139.802322387695,0,139.802322387695,0,0,425.007293701172,11.5309295654297,140.406723022461,0,0,0,0,7.2578010559082,32,32,0
18:07:47 03-09-2025,139.967163085938,0,139.967163085938,0,0,459.940368652344,11.5232982635498,140.406723022461,0,0,0,0,7.22346591949463,32,32,0
18:08:17 03-09-2025,140.077041625977,0,140.186935424805,0,0,453.021392822266,11.5156669616699,140.516616821289,0,0,0,0,7.16624069213867,32,32,0
18:08:47 03-09-2025,140.077041625977,0,140.077041625977,0,0,455.221954345703,11.5309295654297,140.296829223633,0,0,0,0,7.28755760192871,32,32,0
18:09:17 03-09-2025,140.131988525391,0,140.131988525391,0,0,448.189605712891,11.5232982635498,140.461669921875,0,0,0,0,7.23491096496582,32,32,0
18:09:47 03-09-2025,140.131988525391,0,140.131988525391,0,0,461.301452636719,11.50803565979,140.516616821289,0,0,0,0,7.22117710113525,32,32,0
18:10:17 03-09-2025,139.637481689453,0,139.637481689453,0,0,454.536163330078,11.5156669616699,140.516616821289,0,0,0,0,7.21430969238281,32,32,0
18:10:47 03-09-2025,140.296829223633,0,140.296829223633,0,0,401.351165771484,11.5232982635498,140.681442260742,0,0,0,0,7.23033237457275,32,32,0
18:11:17 03-09-2025,139.802322387695,0,139.802322387695,0,0,453.796966552734,11.5232982635498,140.461669921875,0,0,0,0,7.27840137481689,32,32,0
18:11:47 03-09-2025,140.241882324219,0,140.241882324219,0,0,447.947357177734,11.50803565979,140.571548461914,0,0,0,0,7.23262214660645,32,32,0
18:12:17 03-09-2025,140.351776123047,0,140.351776123047,0,0,442.426300048828,11.50803565979,140.626495361328,0,0,0,0,7.1845531463623,32,32,0
18:12:47 03-09-2025,139.967163085938,0,139.967163085938,0,0,451.697601318359,11.5156669616699,140.681442260742,0,0,0,0,7.14792919158936,32,32,0
18:13:17 03-09-2025,140.022109985352,0,140.022109985352,0,0,479.74072265625,11.5232982635498,140.626495361328,0,0,0,0,7.21202087402344,32,32,0
18:13:47 03-09-2025,140.077041625977,0,140.077041625977,0,0,437.12939453125,11.5156669616699,140.736389160156,0,0,0,0,7.26008987426758,32,32,0
18:14:17 03-09-2025,140.131988525391,0,140.131988525391,0,0,461.162963867188,11.50803565979,140.571548461914,0,0,0,0,7.1845531463623,32,32,0
18:14:47 03-09-2025,139.527603149414,0,139.527603149414,0,0,453.852661132813,11.5156669616699,140.516616821289,0,0,0,0,7.22346591949463,32,32,0
18:15:17 03-09-2025,139.802322387695,0,139.802322387695,0,0,462.288909912109,11.50803565979,140.461669921875,0,0,0,0,7.2578010559082,32,32,0
18:15:47 03-09-2025,139.967163085938,0,139.967163085938,0,0,405.410919189453,11.5004043579102,140.626495361328,0,0,0,0,7.21430969238281,32,32,0
18:16:17 03-09-2025,139.747375488281,0,139.747375488281,0,0,479.638122558594,11.5004043579102,140.626495361328,0,0,0,0,7.20286464691162,32,32,0
18:16:47 03-09-2025,140.296829223633,0,140.296829223633,0,0,467.682250976563,11.5004043579102,140.516616821289,0,0,0,0,7.22804355621338,32,32,0
18:17:17 03-09-2025,139.967163085938,0,140.077041625977,0,0,434.508239746094,11.50803565979,140.736389160156,0,0,0,0,7.26466751098633,32,32,0
18:17:47 03-09-2025,140.186935424805,0,140.186935424805,0,0,444.630889892578,11.50803565979,140.571548461914,0,0,0,0,7.24177742004395,32,32,0
18:18:17 03-09-2025,140.077041625977,0,140.077041625977,0,0,460.311370849609,11.5004043579102,140.626495361328,0,0,0,0,7.28069114685059,32,32,0
18:18:47 03-09-2025,139.857269287109,0,139.857269287109,0,0,418.69677734375,11.4927730560303,140.571548461914,0,0,0,0,7.16624069213867,32,32,0
18:19:17 03-09-2025,139.912216186523,0,139.912216186523,0,0,462.351989746094,11.4317226409912,140.736389160156,0,0,0,0,7.13877296447754,32,32,0
18:19:47 03-09-2025,139.912216186523,0,139.912216186523,0,0,495.326080322266,11.4851417541504,140.516616821289,0,0,0,140.571548461914,7.45923328399658,32,32,0
18:20:18 03-09-2025,139.857269287109,0,139.857269287109,0,0,373.526275634766,11.5843486785889,140.681442260742,0,0,0,140.681442260742,7.49356746673584,32,32,0
18:20:48 03-09-2025,140.077041625977,0,140.077041625977,0,0,321.211395263672,11.6148738861084,140.79133605957,0,0,0,140.846282958984,7.47983360290527,32,32,0
18:21:18 03-09-2025,140.077041625977,0,140.077041625977,0,0,259.777862548828,11.6072425842285,140.79133605957,0,0,0,140.79133605957,7.48898983001709,32,32,0
18:21:48 03-09-2025,140.571548461914,0,139.692428588867,0,0,246.40087890625,11.5843486785889,140.846282958984,0,0,0,140.681442260742,7.52790260314941,32,32,0
18:22:18 03-09-2025,140.571548461914,0,140.571548461914,0,0,290.393981933594,11.5614547729492,140.901229858398,0,0,0,140.901229858398,7.582839012146,32,32,0
18:22:48 03-09-2025,140.022109985352,0,140.131988525391,0,0,237.637680053711,11.5538234710693,140.626495361328,0,0,0,140.626495361328,7.49585723876953,32,32,0
18:23:18 03-09-2025,140.681442260742,0,140.681442260742,0,0,329.388122558594,11.5309295654297,140.736389160156,0,0,0,140.736389160156,7.47067737579346,32,32,0
18:23:48 03-09-2025,140.131988525391,0,140.131988525391,0,0,329.083892822266,11.5156669616699,140.846282958984,0,0,0,140.846282958984,7.47296714782715,32,32,0
18:24:18 03-09-2025,140.681442260742,0,140.681442260742,0,0,331.136627197266,11.5004043579102,140.79133605957,0,0,0,140.79133605957,7.49127864837646,32,32,0
18:24:48 03-09-2025,98.6484451293945,0,0,0,0,425.128448486328,17.5749187469482,107.384712219238,0,107.384712219238,0,0,7.26695728302002,32,32,0
18:25:18 03-09-2025,62.1099548339844,0,0,0,0,453.918243408203,18.9638156890869,69.8022689819336,0,69.7473220825195,0,0,7.37682914733887,32,32,0
18:25:48 03-09-2025,53.5934600830078,0,0,0,0,526.187561035156,18.9867095947266,65.9011611938477,0,65.9561080932617,0,0,7.38827419281006,32,32,0
18:26:18 03-09-2025,49.7473030090332,0,0,0,0,517.962707519531,18.9790782928467,64.5275344848633,0,64.4725875854492,0,0,7.54392623901367,32,32,0
18:26:48 03-09-2025,47.7692794799805,0,0,0,0,480.694671630859,18.9714469909668,65.736328125,0,65.7912750244141,0,0,7.51645755767822,32,32,0
18:27:18 03-09-2025,47.0000495910645,0,0,0,0,491.448059082031,18.9638156890869,67.7692947387695,0,67.71435546875,0,0,7.48212242126465,32,32,0
18:27:48 03-09-2025,45.7912559509277,0,0,0,0,507.015747070313,18.9638156890869,67.0000686645508,0,67.0550079345703,0,0,7.60115051269531,32,32,0
18:28:18 03-09-2025,44.8571891784668,0,0,0,0,522.769409179688,18.956184387207,65.1319351196289,0,65.2967681884766,0,0,7.66295337677002,32,32,0
18:28:48 03-09-2025,45.4066429138184,0,0,0,0,536.146057128906,18.956184387207,63.263801574707,0,63.3736877441406,0,0,7.6766881942749,32,32,0
18:29:18 03-09-2025,44.5275192260742,0,0,0,0,481.0810546875,18.9714469909668,61.3407211303711,0,61.8901748657227,0,0,7.68813323974609,32,32,0
18:29:48 03-09-2025,79.6374359130859,79.6374359130859,0,0,0,491.674468994141,11.7674999237061,84.5824966430664,0,0,0,0,5.93704795837402,32,32,0
18:30:18 03-09-2025,107.274826049805,107.274826049805,0,0,0,400.420989990234,2.95334815979004,104.417678833008,0,0,0,0,5.74706077575684,32,32,0
18:30:48 03-09-2025,111.61548614502,111.61548614502,0,0,0,425.511566162109,2.95334815979004,110.296806335449,0,0,0,0,5.60743141174316,32,32,0
18:31:18 03-09-2025,113.099006652832,113.099006652832,0,0,0,420.93212890625,3.5028018951416,112.494606018066,0,0,0,0,5.53876209259033,32,32,0
18:31:48 03-09-2025,114.307800292969,114.307800292969,0,0,0,420.497344970703,4.21251201629639,113.978126525879,0,0,0,0,5.67381286621094,32,32,0
18:32:18 03-09-2025,114.307800292969,114.58251953125,0,0,0,405.593933105469,4.98327350616455,114.197906494141,0,0,0,0,5.65092277526855,32,32,0
18:32:48 03-09-2025,114.417686462402,114.142959594727,0,0,0,416.973052978516,5.77692890167236,114.417686462402,0,0,0,0,5.6669454574585,32,32,0
18:33:18 03-09-2025,114.252853393555,114.252853393555,0,0,0,403.206146240234,6.47900867462158,114.52758026123,0,0,0,0,5.54105091094971,32,32,0
18:33:48 03-09-2025,114.142959594727,114.142959594727,0,0,0,418.408020019531,7.02083110809326,114.142959594727,0,0,0,0,5.59598731994629,32,32,0
18:34:18 03-09-2025,114.088020324707,114.088020324707,0,0,0,395.338134765625,7.50160217285156,114.362739562988,0,0,0,0,5.57767486572266,32,32,0
18:34:48 03-09-2025,114.033073425293,114.033073425293,0,0,0,408.766357421875,7.85264205932617,113.758346557617,0,0,0,0,5.65092277526855,32,32,0
18:35:19 03-09-2025,113.648452758789,113.648452758789,0,0,0,405.541931152344,8.11973762512207,113.648452758789,0,0,0,0,5.6555004119873,32,32,0
18:35:49 03-09-2025,113.318786621094,113.318786621094,0,0,0,432.822296142578,8.38683319091797,113.483619689941,0,0,0,0,5.60972118377686,32,32,0
18:36:19 03-09-2025,113.26383972168,113.26383972168,0,0,0,416.498992919922,8.56235313415527,113.428672790527,0,0,0,0,5.62116622924805,32,32,0
18:36:49 03-09-2025,112.87922668457,112.87922668457,0,0,0,417.836395263672,8.70734786987305,112.989112854004,0,0,0,0,5.70128059387207,32,32,0
18:37:19 03-09-2025,112.989112854004,112.989112854004,0,0,0,411.685821533203,8.82944869995117,113.044059753418,0,0,0,0,5.61201000213623,32,32,0
18:37:49 03-09-2025,113.099006652832,113.099006652832,0,0,0,411.081237792969,8.94391822814941,112.604499816895,0,0,0,0,5.5524959564209,32,32,0
18:38:19 03-09-2025,112.384719848633,112.714385986328,0,0,0,427.572937011719,9.03549385070801,112.54955291748,0,0,0,0,5.55020713806152,32,32,0
