Date,TAI,TAI_1,TAI_2,TAI_3,TAI_4,DCFM SMOOTHBYFILTER,O2,TAO,TAO_R1,TAO_R2,TAO_R3,TAO_R4,TWI,TWO
10:15:23 03-09-2025,139.967163085938,0,139.967163085938,0,0,43.7000007629395,11.2714653015137,140.516616821289,0,0,0,0,32,32
10:16:23 03-09-2025,139.967163085938,0,140.022109985352,0,0,44.5,11.2867279052734,140.736389160156,0,0,0,0,32,32
10:17:23 03-09-2025,140.681442260742,0,140.516616821289,0,0,45.7000007629395,11.2867279052734,141.011108398438,0,0,0,0,32,32
10:18:23 03-09-2025,140.406723022461,0,140.406723022461,0,0,44.7000007629395,11.2790966033936,140.956176757813,0,0,0,0,32,32
10:19:23 03-09-2025,140.516616821289,0,140.516616821289,0,0,46.2000007629395,11.2790966033936,141.340789794922,0,0,0,0,32,32
10:20:23 03-09-2025,140.461669921875,0,140.406723022461,0,0,44.9000015258789,11.2790966033936,141.011108398438,0,0,0,0,32,32
10:21:23 03-09-2025,140.626495361328,0,140.626495361328,0,0,46.5,11.2867279052734,141.17594909668,0,0,0,0,32,32
10:22:23 03-09-2025,141.066055297852,0,141.066055297852,0,0,46.7999992370605,11.2790966033936,141.340789794922,0,0,0,0,32,32
10:23:23 03-09-2025,140.626495361328,0,140.626495361328,0,0,43.7999992370605,11.2943592071533,141.285842895508,0,0,0,0,32,32
10:24:23 03-09-2025,140.846282958984,0,140.846282958984,0,0,42.4000015258789,11.2943592071533,141.395736694336,0,0,0,0,32,32
10:25:23 03-09-2025,140.736389160156,0,140.736389160156,0,0,44.9000015258789,11.2790966033936,141.340789794922,0,0,0,0,32,32
10:26:23 03-09-2025,140.461669921875,0,140.461669921875,0,0,45.7999992370605,11.2867279052734,141.395736694336,0,0,0,0,32,32
10:27:23 03-09-2025,141.121002197266,0,140.901229858398,0,0,46.7999992370605,11.2790966033936,141.615509033203,0,0,0,0,32,32
10:28:23 03-09-2025,141.285842895508,0,141.285842895508,0,0,44.4000015258789,11.2867279052734,141.560562133789,0,0,0,0,32,32
10:29:24 03-09-2025,141.340789794922,0,141.340789794922,0,0,44.2000007629395,11.3096218109131,141.725402832031,0,0,0,0,32,32
10:30:24 03-09-2025,141.285842895508,0,140.956176757813,0,0,46,11.2943592071533,141.615509033203,0,0,0,0,32,32
10:31:24 03-09-2025,141.011108398438,0,141.230895996094,0,0,45.4000015258789,11.3096218109131,141.560562133789,0,0,0,0,32,32
10:32:24 03-09-2025,140.901229858398,0,140.901229858398,0,0,31.1000003814697,11.2943592071533,141.560562133789,0,0,0,141.560562133789,32,32
10:33:24 03-09-2025,140.79133605957,0,140.79133605957,0,0,36.2000007629395,11.3935661315918,141.615509033203,0,0,0,141.615509033203,32,32
10:34:24 03-09-2025,140.846282958984,0,140.846282958984,0,0,25.2999992370605,11.3706722259521,141.505615234375,0,0,0,141.505615234375,32,32
10:35:24 03-09-2025,140.681442260742,0,140.681442260742,0,0,32.7000007629395,11.3325157165527,141.45068359375,0,0,0,141.505615234375,32,32
10:36:24 03-09-2025,141.395736694336,0,141.395736694336,0,0,32.4000015258789,11.2943592071533,141.835296630859,0,0,0,141.780349731445,32,32
10:37:24 03-09-2025,87.7693099975586,0,0,0,0,47.5999984741211,18.5135688781738,93.8132781982422,0,93.8132781982422,0,0,32,32
10:38:24 03-09-2025,51.7253265380859,0,0,0,0,47.7000007629395,18.9714469909668,62.7143478393555,0,62.7143478393555,0,0,32,32
10:39:24 03-09-2025,46.3956527709961,0,0,0,0,51.7000007629395,18.9409217834473,65.2967681884766,0,65.1868743896484,0,0,32,32
10:40:24 03-09-2025,43.6483993530273,0,0,0,0,54,18.9256591796875,65.6813812255859,0,65.6264419555664,0,0,32,32
10:41:24 03-09-2025,42.4396057128906,0,0,0,0,51.5999984741211,18.9409217834473,61.3407211303711,0,61.3956680297852,0,0,32,32
10:42:24 03-09-2025,81.3956832885742,81.3956832885742,0,0,0,33,15.2626342773438,83.3187637329102,0,0,0,0,32,32
10:43:24 03-09-2025,107.439659118652,107.439659118652,0,0,0,27.2999992370605,3.9835729598999,104.472625732422,0,0,0,0,32,32
10:44:24 03-09-2025,111.450653076172,111.450653076172,0,0,0,27.6000003814697,3.83857822418213,109.527572631836,0,0,0,0,32,32
10:45:24 03-09-2025,112.000099182129,112.000099182129,0,0,0,27.2999992370605,4.49487018585205,111.285820007324,0,0,0,0,32,32
10:46:24 03-09-2025,112.714385986328,112.714385986328,0,0,0,27.5,5.38010120391846,112.055046081543,0,0,0,0,32,32
10:47:24 03-09-2025,112.659446716309,112.659446716309,0,0,0,29.3999996185303,6.31875133514404,112.055046081543,0,0,0,0,32,32
10:48:24 03-09-2025,112.000099182129,112.000099182129,0,0,0,27,7.03609371185303,111.61548614502,0,0,0,0,32,32
10:49:24 03-09-2025,111.780319213867,111.670433044434,0,0,0,27.5,7.58554649353027,111.340759277344,0,0,0,0,32,32
10:50:24 03-09-2025,111.23087310791,111.175926208496,0,0,0,28,7.98237419128418,110.956146240234,0,0,0,0,32,32
10:51:24 03-09-2025,110.736366271973,110.736366271973,0,0,0,27.8999996185303,8.30288887023926,110.241859436035,0,0,0,0,32,32
10:52:24 03-09-2025,109.967132568359,110.186912536621,0,0,0,28.1000003814697,8.54709053039551,110.022079467773,0,0,0,0,32,32
10:53:24 03-09-2025,109.857246398926,109.857246398926,0,0,0,27.5,8.75313568115234,109.417686462402,0,0,0,0,32,32
10:54:24 03-09-2025,109.25284576416,109.25284576416,0,0,0,27.1000003814697,8.92865562438965,108.868232727051,0,0,0,0,32,32
10:55:24 03-09-2025,108.758338928223,108.758338928223,0,0,0,25.8999996185303,9.08891296386719,108.428672790527,0,0,0,0,32,32
10:56:24 03-09-2025,107.824272155762,107.824272155762,0,0,0,26.5,9.2186450958252,107.769332885742,0,0,0,0,32,32
10:57:24 03-09-2025,114.417686462402,0,0,0,114.417686462402,36.7999992370605,9.93598747253418,113.703399658203,0,0,0,0,32,32
10:58:24 03-09-2025,125.956161499023,0,0,0,125.956161499023,35.2999992370605,10.7372741699219,127.21989440918,0,0,0,0,32,32
10:59:24 03-09-2025,128.373748779297,0,0,0,128.373748779297,34.9000015258789,11.5614547729492,129.692428588867,0,0,0,0,32,32
11:00:24 03-09-2025,130.022094726563,0,0,0,130.022094726563,34.9000015258789,12.3474788665771,131.066055297852,0,0,0,0,32,32
11:01:24 03-09-2025,130.736389160156,0,0,0,130.736389160156,35.7000007629395,13.1335029602051,132.055068969727,0,0,0,0,32,32
11:02:24 03-09-2025,131.340774536133,0,0,0,131.340774536133,35.7999992370605,13.7668991088867,132.879241943359,0,0,0,0,32,32
11:03:24 03-09-2025,132.604522705078,0,0,0,132.604522705078,34.7999992370605,14.1866207122803,133.373748779297,0,0,0,0,32,32
11:04:24 03-09-2025,132.439682006836,0,0,0,132.439682006836,33.0999984741211,14.5147666931152,134.033081054688,0,0,0,0,32,32
11:05:24 03-09-2025,133.099014282227,0,0,0,133.099014282227,34.2000007629395,14.8047561645508,134.747375488281,0,0,0,0,32,32
11:06:24 03-09-2025,134.033081054688,0,0,0,134.033081054688,36.7999992370605,15.0413265228271,135.077041625977,0,0,0,0,32,32
11:07:24 03-09-2025,133.81330871582,0,0,0,133.81330871582,35.7000007629395,15.1710586547852,135.077041625977,0,0,0,0,32,32
11:08:24 03-09-2025,133.758361816406,0,0,0,133.758361816406,34.4000015258789,15.2550029754639,135.351776123047,0,0,0,0,32,32
11:09:25 03-09-2025,133.923202514648,0,0,0,133.923202514648,36.4000015258789,15.3618412017822,135.736389160156,0,0,0,0,32,32
11:10:25 03-09-2025,134.527587890625,0,0,0,134.527587890625,36.7000007629395,15.4534168243408,135.846282958984,0,0,0,0,32,32
11:11:25 03-09-2025,134.47265625,0,0,0,134.47265625,36.5,15.4152603149414,136.230895996094,0,0,0,0,32,32
11:12:25 03-09-2025,134.747375488281,0,0,0,134.747375488281,33.7000007629395,15.5068359375,136.066055297852,0,0,0,0,32,32
11:13:25 03-09-2025,134.527587890625,0,0,0,134.527587890625,37,15.5831489562988,136.121002197266,0,0,0,0,32,32
11:14:25 03-09-2025,134.582534790039,0,0,0,134.582534790039,35.2999992370605,15.6747245788574,136.340774536133,0,0,0,0,32,32
11:15:25 03-09-2025,134.417709350586,0,0,0,134.417709350586,36.7999992370605,15.6823558807373,136.340774536133,0,0,0,0,32,32
11:16:25 03-09-2025,134.857269287109,0,0,0,134.857269287109,33.5999984741211,15.6899871826172,136.395721435547,0,0,0,0,32,32
11:17:25 03-09-2025,134.747375488281,0,0,0,134.747375488281,34.5,15.705249786377,136.395721435547,0,0,0,0,32,32
11:18:25 03-09-2025,134.747375488281,0,0,0,134.747375488281,37,15.6976184844971,136.230895996094,0,0,0,0,32,32
11:19:25 03-09-2025,134.527587890625,0,0,0,134.527587890625,36.9000015258789,15.7739315032959,136.285842895508,0,0,0,0,32,32
11:20:25 03-09-2025,135.571548461914,0,0,0,135.571548461914,36.0999984741211,15.7891941070557,136.340774536133,0,0,0,0,32,32
11:21:25 03-09-2025,134.088027954102,0,0,0,134.088027954102,36.5999984741211,15.8426132202148,136.066055297852,0,0,0,0,32,32
11:22:25 03-09-2025,131.395721435547,0,0,131.395721435547,0,42.2000007629395,3.89962863922119,131.560562133789,0,0,0,0,32,32
11:23:25 03-09-2025,134.637481689453,0,0,134.637481689453,0,39.5,7.03609371185303,134.637481689453,0,0,0,0,32,32
11:24:25 03-09-2025,135.571548461914,0,0,135.571548461914,0,41.5999984741211,8.60050964355469,135.846282958984,0,0,0,0,32,32
11:25:25 03-09-2025,136.560562133789,0,0,136.560562133789,0,46.5,9.43232154846191,136.285842895508,0,0,0,0,32,32
11:26:25 03-09-2025,136.505615234375,0,0,136.066055297852,0,43.4000015258789,10.0504570007324,136.725402832031,0,0,0,0,32,32
11:27:25 03-09-2025,136.395721435547,0,0,136.395721435547,0,42.5999984741211,10.5922794342041,136.670455932617,0,0,0,0,32,32
11:28:25 03-09-2025,136.83528137207,0,0,136.83528137207,0,39.5,11.0348949432373,137.164962768555,0,0,0,0,32,32
11:29:25 03-09-2025,136.670455932617,0,0,136.670455932617,0,42.5,11.378303527832,137.000122070313,0,0,0,0,32,32
11:30:25 03-09-2025,137.219909667969,0,0,137.219909667969,0,44.5999984741211,11.6606616973877,137.110015869141,0,0,0,0,32,32
11:31:25 03-09-2025,136.945175170898,0,0,136.945175170898,0,42,11.9277572631836,137.219909667969,0,0,0,0,32,32
11:32:25 03-09-2025,136.890228271484,0,0,136.890228271484,0,42.9000015258789,12.1338024139404,137.274841308594,0,0,0,0,32,32
11:33:25 03-09-2025,137.055068969727,0,0,136.945175170898,0,45.7999992370605,12.3169536590576,137.274841308594,0,0,0,0,32,32
11:34:25 03-09-2025,137.384735107422,0,0,137.384735107422,0,41.2000007629395,12.4695796966553,137.49462890625,0,0,0,0,32,32
11:35:25 03-09-2025,137.659469604492,0,0,137.659469604492,0,45.5,12.5993118286133,137.604522705078,0,0,0,0,32,32
11:36:25 03-09-2025,137.934188842773,0,0,137.934188842773,0,42.2999992370605,12.7061500549316,137.604522705078,0,0,0,0,32,32
11:37:25 03-09-2025,137.329788208008,0,0,137.329788208008,0,40.0999984741211,12.81298828125,137.549575805664,0,0,0,0,32,32
11:38:25 03-09-2025,137.714416503906,0,0,137.714416503906,0,42.0999984741211,12.8816699981689,137.549575805664,0,0,0,0,32,32
11:39:25 03-09-2025,137.604522705078,0,0,137.604522705078,0,42.0999984741211,12.9656143188477,137.604522705078,0,0,0,0,32,32
11:40:25 03-09-2025,136.890228271484,0,0,136.890228271484,0,42.7000007629395,13.0266647338867,137.329788208008,0,0,0,0,32,32
11:41:25 03-09-2025,137.219909667969,0,0,137.49462890625,0,42.7999992370605,13.0877151489258,137.49462890625,0,0,0,0,32,32
11:42:25 03-09-2025,137.439682006836,0,0,137.439682006836,0,44.5999984741211,13.1487655639648,137.329788208008,0,0,0,0,32,32
11:43:25 03-09-2025,137.274841308594,0,0,137.274841308594,0,43.2999992370605,13.202184677124,137.329788208008,0,0,0,0,32,32
11:44:25 03-09-2025,136.890228271484,0,0,136.890228271484,0,41.5999984741211,13.2250785827637,137.219909667969,0,0,0,0,32,32
11:45:25 03-09-2025,137.164962768555,0,0,137.164962768555,0,42.9000015258789,13.2784976959229,137.274841308594,0,0,0,0,32,32
11:46:25 03-09-2025,137.49462890625,0,0,137.49462890625,0,44.2999992370605,13.3090209960938,137.439682006836,0,0,0,0,32,32
11:47:25 03-09-2025,137.329788208008,0,0,137.329788208008,0,33.0999984741211,13.3624401092529,137.549575805664,137.549575805664,0,0,0,32,32
11:48:25 03-09-2025,137.549575805664,0,0,137.549575805664,0,20.1000003814697,13.3700714111328,137.604522705078,137.604522705078,0,0,0,32,32
11:49:25 03-09-2025,137.219909667969,0,0,137.219909667969,0,56.2000007629395,13.3700714111328,137.549575805664,137.549575805664,0,0,0,32,32
11:50:26 03-09-2025,137.055068969727,0,0,137.055068969727,0,23.1000003814697,13.3853340148926,137.549575805664,137.49462890625,0,0,0,32,32
11:51:26 03-09-2025,137.055068969727,0,0,137.000122070313,0,33.0999984741211,13.3853340148926,137.49462890625,137.549575805664,0,0,0,32,32
11:52:26 03-09-2025,137.055068969727,0,0,137.055068969727,0,34.5999984741211,13.3929653167725,137.604522705078,137.604522705078,0,0,0,32,32
11:53:26 03-09-2025,137.659469604492,0,0,137.659469604492,0,31.6000003814697,13.4005966186523,137.49462890625,137.549575805664,0,0,0,32,32
11:54:26 03-09-2025,137.329788208008,0,0,137.329788208008,0,15.3000001907349,13.423490524292,137.714416503906,137.659469604492,0,0,0,32,32
11:55:26 03-09-2025,137.549575805664,0,0,137.549575805664,0,33,13.4158592224121,137.824295043945,137.824295043945,0,0,0,32,32
11:56:26 03-09-2025,137.329788208008,0,0,137.329788208008,0,41.2000007629395,13.4387531280518,137.549575805664,137.549575805664,0,0,0,32,32
11:57:26 03-09-2025,107.989112854004,0,107.989112854004,0,0,48.7000007629395,3.66305828094482,108.428672790527,0,0,0,0,32,32
11:58:26 03-09-2025,110.351753234863,0,110.351753234863,0,0,48.9000015258789,6.31875133514404,111.285820007324,0,0,0,0,32,32
11:59:26 03-09-2025,113.538566589355,0,113.538566589355,0,0,46.0999984741211,8.35630798339844,114.637466430664,0,0,0,0,32,32
12:00:26 03-09-2025,117.384719848633,0,117.384719848633,0,0,46,9.58494758605957,118.153961181641,0,0,0,0,32,32
12:01:26 03-09-2025,121.066040039063,0,121.066040039063,0,0,44,10.2870273590088,121.780334472656,0,0,0,0,32,32
12:02:26 03-09-2025,123.703414916992,0,123.703414916992,0,0,46.2000007629395,10.660961151123,124.637481689453,0,0,0,0,32,32
12:03:26 03-09-2025,127.494613647461,0,127.494613647461,0,0,44.7000007629395,10.8899002075195,127.714401245117,0,0,0,0,32,32
12:04:26 03-09-2025,128.978134155273,0,128.978134155273,0,0,48.9000015258789,11.0120010375977,129.967147827148,0,0,0,0,32,32
12:05:26 03-09-2025,131.011108398438,0,131.011108398438,0,0,45.4000015258789,11.1112079620361,131.505615234375,0,0,0,0,32,32
12:06:26 03-09-2025,133.318801879883,0,133.318801879883,0,0,44.4000015258789,11.1722583770752,133.373748779297,0,0,0,0,32,32
12:07:26 03-09-2025,134.142974853516,0,134.142974853516,0,0,44.2000007629395,11.2256774902344,134.47265625,0,0,0,0,32,32
12:08:26 03-09-2025,135.241882324219,0,135.241882324219,0,0,44.5999984741211,11.2333087921143,135.736389160156,0,0,0,0,32,32
12:09:26 03-09-2025,136.17594909668,0,136.505615234375,0,0,44.0999984741211,11.2562026977539,136.395721435547,0,0,0,0,32,32
12:10:26 03-09-2025,137.000122070313,0,137.000122070313,0,0,46.0999984741211,11.2714653015137,137.49462890625,0,0,0,0,32,32
12:11:26 03-09-2025,137.439682006836,0,137.219909667969,0,0,47.5,11.2790966033936,137.824295043945,0,0,0,0,32,32
12:12:26 03-09-2025,137.604522705078,0,137.604522705078,0,0,44.0999984741211,11.2943592071533,138.208908081055,0,0,0,0,32,32
12:13:26 03-09-2025,138.593536376953,0,138.593536376953,0,0,45.4000015258789,11.3019905090332,138.648483276367,0,0,0,0,32,32
12:14:26 03-09-2025,138.868255615234,0,138.868255615234,0,0,39.7000007629395,11.317253112793,139.252868652344,0,0,0,0,32,32
12:15:26 03-09-2025,138.483642578125,0,138.483642578125,0,0,43.4000015258789,11.3401470184326,139.252868652344,0,0,0,0,32,32
12:16:26 03-09-2025,139.362762451172,0,139.362762451172,0,0,42.5999984741211,11.3325157165527,139.802322387695,0,0,0,0,32,32
12:17:26 03-09-2025,139.417709350586,0,139.417709350586,0,0,46.7999992370605,11.317253112793,139.857269287109,0,0,0,0,32,32
12:18:26 03-09-2025,139.47265625,0,139.47265625,0,0,45.7999992370605,11.317253112793,139.967163085938,0,0,0,0,32,32
12:19:26 03-09-2025,139.692428588867,0,139.692428588867,0,0,45.7999992370605,11.317253112793,140.296829223633,0,0,0,0,32,32
12:20:26 03-09-2025,139.47265625,0,139.47265625,0,0,42.9000015258789,11.248571395874,140.241882324219,0,0,0,0,32,32
12:21:26 03-09-2025,140.077041625977,0,140.022109985352,0,0,45.5,11.317253112793,140.516616821289,0,0,0,0,32,32
12:22:26 03-09-2025,140.022109985352,0,140.022109985352,0,0,44.4000015258789,11.317253112793,140.626495361328,0,0,0,0,32,32
12:23:26 03-09-2025,139.802322387695,0,139.802322387695,0,0,45.0999984741211,11.3325157165527,140.79133605957,0,0,0,0,32,32
12:24:26 03-09-2025,140.901229858398,0,140.901229858398,0,0,43.7999992370605,11.3401470184326,141.011108398438,0,0,0,0,32,32
12:25:27 03-09-2025,140.516616821289,0,140.571548461914,0,0,41.4000015258789,11.3477783203125,141.230895996094,0,0,0,0,32,32
12:26:27 03-09-2025,140.571548461914,0,140.296829223633,0,0,43,11.3325157165527,141.230895996094,0,0,0,0,32,32
12:27:27 03-09-2025,140.626495361328,0,140.626495361328,0,0,43.5999984741211,11.3248844146729,140.956176757813,0,0,0,0,32,32
12:28:27 03-09-2025,140.571548461914,0,140.571548461914,0,0,43.7999992370605,11.3325157165527,140.901229858398,0,0,0,0,32,32
12:29:27 03-09-2025,140.516616821289,0,140.516616821289,0,0,44.0999984741211,11.3325157165527,140.901229858398,0,0,0,0,32,32
12:30:27 03-09-2025,140.79133605957,0,140.79133605957,0,0,45.2000007629395,11.3401470184326,141.17594909668,0,0,0,0,32,32
12:31:27 03-09-2025,140.956176757813,0,140.956176757813,0,0,44.0999984741211,11.0806827545166,141.285842895508,0,0,0,0,32,32
12:32:27 03-09-2025,140.736389160156,0,140.736389160156,0,0,43,11.3325157165527,141.340789794922,0,0,0,0,32,32
12:33:27 03-09-2025,140.901229858398,0,140.901229858398,0,0,45.0999984741211,11.3401470184326,141.340789794922,0,0,0,0,32,32
12:34:27 03-09-2025,141.066055297852,0,141.066055297852,0,0,41.2999992370605,11.3248844146729,141.230895996094,0,0,0,0,32,32
12:35:27 03-09-2025,140.846282958984,0,140.846282958984,0,0,40.9000015258789,11.3325157165527,141.17594909668,0,0,0,0,32,32
12:36:27 03-09-2025,140.681442260742,0,140.681442260742,0,0,45,11.317253112793,141.011108398438,0,0,0,0,32,32
12:37:27 03-09-2025,140.736389160156,0,140.736389160156,0,0,23.2000007629395,11.4088287353516,141.17594909668,0,0,0,141.230895996094,32,32
12:38:27 03-09-2025,140.626495361328,0,140.626495361328,0,0,38.5999984741211,11.4240913391113,141.230895996094,0,0,0,141.285842895508,32,32
12:39:27 03-09-2025,141.011108398438,0,141.011108398438,0,0,30.2999992370605,11.3706722259521,141.395736694336,0,0,0,141.395736694336,32,32
12:40:27 03-09-2025,140.79133605957,0,140.79133605957,0,0,30.5,11.3630409240723,141.395736694336,0,0,0,141.340789794922,32,32
12:41:27 03-09-2025,141.17594909668,0,140.956176757813,0,0,31.2000007629395,11.3325157165527,141.45068359375,0,0,0,141.285842895508,32,32
12:42:27 03-09-2025,60.4616012573242,0,0,0,0,52.5999984741211,19.0019721984863,69.9671020507813,0,69.8022689819336,0,0,32,32
12:43:27 03-09-2025,50.2418098449707,0,0,0,0,50.0999984741211,19.0019721984863,65.1868743896484,0,65.1319351196289,0,0,32,32
12:44:27 03-09-2025,48.098949432373,0,0,0,0,48.9000015258789,18.9867095947266,67.8791885375977,0,67.9341354370117,0,0,32,32
12:45:27 03-09-2025,45.571475982666,0,0,0,0,48.5999984741211,18.9943408966064,65.0769882202148,0,65.1868743896484,0,0,32,32
12:46:27 03-09-2025,44.5275192260742,0,0,0,0,49.4000015258789,18.9790782928467,61.7253341674805,0,61.5605010986328,0,0,32,32
12:47:27 03-09-2025,104.142951965332,104.142951965332,0,0,0,36.2999992370605,5.78456020355225,101.505592346191,0,0,0,0,32,32
12:48:27 03-09-2025,111.340759277344,111.340759277344,0,0,0,36,4.02172946929932,109.857246398926,0,0,0,0,32,32
12:49:27 03-09-2025,112.604499816895,112.604499816895,0,0,0,37.5,5.07484912872314,112.439666748047,0,0,0,0,32,32
12:50:27 03-09-2025,112.659446716309,112.659446716309,0,0,0,37.5,6.46374607086182,112.604499816895,0,0,0,0,32,32
12:51:27 03-09-2025,112.87922668457,112.384719848633,0,0,0,36.7000007629395,7.50923347473145,112.329772949219,0,0,0,0,32,32
12:52:27 03-09-2025,112.164939880371,112.164939880371,0,0,0,37.4000015258789,8.23420715332031,111.945159912109,0,0,0,0,32,32
12:53:27 03-09-2025,111.395706176758,111.670433044434,0,0,0,35.7999992370605,8.79129219055176,111.395706176758,0,0,0,0,32,32
12:54:27 03-09-2025,110.571533203125,110.571533203125,0,0,0,37.9000015258789,9.10417556762695,110.681419372559,0,0,0,0,32,32
12:55:27 03-09-2025,109.747352600098,109.747352600098,0,0,0,36.5999984741211,9.35600852966309,109.967132568359,0,0,0,0,32,32
12:56:27 03-09-2025,110.131965637207,110.131965637207,0,0,0,38.5999984741211,9.54679107666016,109.637466430664,0,0,0,0,32,32
12:57:27 03-09-2025,108.758338928223,108.758338928223,0,0,0,38.9000015258789,9.68415451049805,108.978118896484,0,0,0,0,32,32
12:58:27 03-09-2025,108.483619689941,108.483619689941,0,0,0,37.9000015258789,9.80625534057617,108.868232727051,0,0,0,0,32,32
12:59:27 03-09-2025,108.098999023438,108.098999023438,0,0,0,36.2999992370605,9.89783096313477,108.26383972168,0,0,0,0,32,32
13:00:28 03-09-2025,107.714385986328,107.714385986328,0,0,0,36.5,9.97414398193359,108.208892822266,0,0,0,0,32,32
13:01:28 03-09-2025,107.6044921875,107.714385986328,0,0,0,37.2999992370605,10.0351943969727,107.494606018066,0,0,0,0,32,32
13:02:28 03-09-2025,123.53857421875,0,0,0,123.53857421875,35.7999992370605,10.3480777740479,122.989120483398,0,0,0,0,32,32
13:03:28 03-09-2025,127.494613647461,0,0,0,127.494613647461,34.2000007629395,11.2562026977539,128.428680419922,0,0,0,0,32,32
13:04:28 03-09-2025,129.362747192383,0,0,0,129.307815551758,35,12.1872215270996,130.5166015625,0,0,0,0,32,32
13:05:28 03-09-2025,129.967147827148,0,0,0,129.967147827148,34.5999984741211,13.1487655639648,131.340774536133,0,0,0,0,32,32
13:06:28 03-09-2025,130.846267700195,0,0,0,130.846267700195,33.0999984741211,13.8508434295654,132.439682006836,0,0,0,0,32,32
13:07:28 03-09-2025,132.000122070313,0,0,0,131.890228271484,34.7000007629395,14.3697719573975,133.044082641602,0,0,0,0,32,32
13:08:28 03-09-2025,132.549575805664,0,0,0,132.49462890625,36.2000007629395,14.728443145752,133.81330871582,0,0,0,0,32,32
13:09:28 03-09-2025,132.769348144531,0,0,0,132.769348144531,32.2999992370605,14.9268569946289,134.19792175293,0,0,0,0,32,32
13:10:28 03-09-2025,133.044082641602,0,0,0,133.044082641602,35.7000007629395,15.1634273529053,134.582534790039,0,0,0,0,32,32
13:11:28 03-09-2025,133.153961181641,0,0,0,133.153961181641,34,15.3313159942627,135.131988525391,0,0,0,0,32,32
13:12:28 03-09-2025,133.868255615234,0,0,0,133.868255615234,36.2000007629395,15.4381542205811,135.131988525391,0,0,0,0,32,32
13:13:28 03-09-2025,134.088027954102,0,0,0,134.088027954102,34.5999984741211,15.4915733337402,135.571548461914,0,0,0,0,32,32
13:14:28 03-09-2025,133.923202514648,0,0,0,133.923202514648,35.5,15.5220985412598,135.681442260742,0,0,0,0,32,32
13:15:28 03-09-2025,134.088027954102,0,0,0,134.142974853516,32.4000015258789,15.5526237487793,135.79133605957,0,0,0,0,32,32
13:16:28 03-09-2025,134.47265625,0,0,0,134.47265625,34.5,15.6594619750977,136.066055297852,0,0,0,0,32,32
13:17:28 03-09-2025,133.923202514648,0,0,0,133.923202514648,32.9000015258789,15.7205123901367,136.011108398438,0,0,0,0,32,32
13:18:28 03-09-2025,134.417709350586,0,0,0,134.417709350586,35.5999984741211,15.7281436920166,136.066055297852,0,0,0,0,32,32
13:19:28 03-09-2025,135.131988525391,0,0,0,135.131988525391,33.7000007629395,15.7434062957764,136.17594909668,0,0,0,0,32,32
13:20:28 03-09-2025,134.362762451172,0,0,0,134.362762451172,34.5999984741211,15.8273506164551,136.230895996094,0,0,0,0,32,32
13:21:28 03-09-2025,134.362762451172,0,0,0,134.362762451172,37,15.8120880126953,136.066055297852,0,0,0,0,32,32
13:22:28 03-09-2025,135.241882324219,0,0,0,135.296829223633,35.7999992370605,15.834981918335,136.011108398438,0,0,0,0,32,32
13:23:28 03-09-2025,135.296829223633,0,0,0,135.296829223633,35.7999992370605,15.8120880126953,136.285842895508,0,0,0,0,32,32
13:24:28 03-09-2025,134.582534790039,0,0,0,134.582534790039,33,15.8578758239746,136.17594909668,0,0,0,0,32,32
13:25:28 03-09-2025,135.406707763672,0,0,0,135.406707763672,34,15.896032333374,136.285842895508,0,0,0,0,32,32
13:26:28 03-09-2025,135.241882324219,0,0,0,135.241882324219,34,15.9189262390137,136.340774536133,0,0,0,0,32,32
13:27:28 03-09-2025,131.340774536133,0,0,131.340774536133,0,42.7000007629395,4.35750675201416,131.066055297852,0,0,0,0,32,32
13:28:28 03-09-2025,134.362762451172,0,0,134.307815551758,0,43.7000007629395,7.42528915405273,134.362762451172,0,0,0,0,32,32
13:29:28 03-09-2025,135.461654663086,0,0,135.461654663086,0,42.7000007629395,8.88286781311035,135.241882324219,0,0,0,0,32,32
13:30:28 03-09-2025,135.571548461914,0,0,135.571548461914,0,44.7999992370605,9.72231101989746,135.846282958984,0,0,0,0,32,32
13:31:28 03-09-2025,135.681442260742,0,0,135.681442260742,0,43.4000015258789,10.3557090759277,135.956161499023,0,0,0,0,32,32
13:32:28 03-09-2025,136.011108398438,0,0,136.011108398438,0,45,10.8517436981201,136.230895996094,0,0,0,0,32,32
13:33:28 03-09-2025,136.395721435547,0,0,136.395721435547,0,42.4000015258789,11.2714653015137,136.560562133789,0,0,0,0,32,32
13:34:28 03-09-2025,137.000122070313,0,0,137.000122070313,0,40.2000007629395,11.5996112823486,136.505615234375,0,0,0,0,32,32
13:35:28 03-09-2025,136.780349731445,0,0,136.780349731445,0,44.7000007629395,11.8896007537842,136.725402832031,0,0,0,0,32,32
13:36:28 03-09-2025,136.505615234375,0,0,136.505615234375,0,43.7999992370605,12.1185398101807,136.83528137207,0,0,0,0,32,32
13:37:28 03-09-2025,136.285842895508,0,0,136.285842895508,0,41.0999984741211,12.3245849609375,136.725402832031,0,0,0,0,32,32
13:38:28 03-09-2025,137.110015869141,0,0,137.110015869141,0,43.2999992370605,12.4924736022949,137.055068969727,0,0,0,0,32,32
13:39:28 03-09-2025,137.164962768555,0,0,137.164962768555,0,47,12.6069431304932,137.164962768555,0,0,0,0,32,32
13:40:28 03-09-2025,137.055068969727,0,0,137.055068969727,0,45,12.7366752624512,137.164962768555,0,0,0,0,32,32
